Id,Price
12034,280739.17130931444
7248,217741.1422102827
2171,214087.43360159712
10594,172850.59379764565
13241,205988.69905702566
7032,137393.1962234299
4884,158326.43005294513
903,234167.4181835616
162,165481.31416310012
6566,233783.8671616614
8249,143601.3413551729
13106,171059.82809017377
256,128518.34144301954
7976,168124.78463529222
8575,169450.5209947143
7591,305131.59784112073
3204,240433.47913608883
15804,183165.7747065827
1525,317529.38463721215
9038,203633.63912378176
13628,196405.42830904108
10016,206066.3092673769
10208,232090.5893996405
2008,194489.28130178843
13029,204491.92755728992
5099,130168.05815147952
9923,283187.91956336866
9461,130417.59712265157
11086,178312.02865032514
15057,258744.15104829118
10689,170595.36080340305
2053,230499.58864619344
16630,177865.6254662967
4985,163262.15624364518
13881,232457.22603696407
13225,191388.48636822807
5779,70160.47020832753
10262,187928.39530087853
10762,204397.26191799837
9513,207266.74750918034
11128,164273.5380011242
2074,317074.76245145634
933,188710.4155784444
2780,192943.69782800894
6594,114323.34121856341
15394,244611.88799852788
14863,145254.82318371502
6698,206704.84523741883
1611,291295.1778423108
174,187824.65880712046
5160,195220.37260303335
3295,330674.815347891
4559,379542.2244621283
8254,170569.9649543837
10228,100753.75052004047
13924,133189.8095090664
15341,242649.9077116069
4353,179425.93416295134
4334,72233.04664805776
1872,154285.69660745098
7823,190510.7432686152
310,152025.44214817145
3704,240946.79082706672
11615,282062.6647600548
6605,209119.0326980872
3381,194993.39428111917
2143,142789.0237943489
3191,237947.453234323
13980,126452.84143271294
15613,167057.67074099995
10943,258581.54875719643
9654,121524.97414495178
16053,402157.41498634045
14931,235222.71233295475
8299,235757.85271890718
2147,162651.318977817
11567,362150.3462443036
5905,134641.644090282
11160,106252.05042547757
8275,149655.63385219302
16398,284078.68407053704
11229,179939.87862130284
10309,153057.98638292126
7340,272718.7962681711
7653,158859.58081145625
272,190669.94185788868
9831,230386.87569193085
5016,124960.48539721305
5968,63707.869652291614
796,255352.99332002221
12123,129022.48037784241
16629,188606.4643397899
2637,168564.68365129715
6194,214462.31602634495
6216,427351.6178567753
14346,161992.84595195676
6428,133334.33253728558
2891,251131.57762478525
84,182025.54026691226
9260,209349.96616077816
15250,139122.4818165757
2348,213953.7683301935
10427,304345.6976160933
13230,247736.80162294724
1691,193056.2702998132
8803,122163.3224022773
5464,206261.600723656
10559,113694.32892195818
16787,299155.22499728977
4278,149092.01896502884
6183,169840.56988903778
12775,155353.11907170448
10104,165126.8876583654
13663,186148.92932248214
9404,248678.07329140906
14724,223819.86596946418
10040,185843.75604263088
4646,194123.1778553545
4754,160845.78698508747
3310,226772.10883307105
2003,190726.52447215057
7312,255182.14518550772
10921,231922.71814520468
13419,310001.4793955844
10105,169654.3068665483
2196,377867.5191974476
12659,228197.92599823567
4380,242830.30075825544
10847,146016.9289045296
10805,290515.37700046593
8709,91076.33531580235
8319,181947.09391584445
2215,183894.6514644314
7000,192548.54464565936
7701,105431.61932442964
9678,182917.6746562638
14026,184198.75559373735
7971,165506.91830294326
13734,148311.51487994788
16483,199713.606192465
6150,214470.73822536983
2931,267020.39611559984
5418,182656.8098554861
1662,586376.6377556581
2441,221315.22221643644
669,143545.40739184254
7734,197280.13875690004
6010,282412.5155499381
266,143553.18773464923
632,145419.21954869854
16221,104847.82674501729
11832,176910.96918590518
5035,118695.13862512603
37,122761.27282230943
6168,184359.39655578663
11757,181895.02129853834
8086,125552.97349181732
6529,227884.13177354063
15121,212819.0366375227
13904,139364.5016029833
3711,158836.9215370261
16563,120339.3949486471
14494,164633.978057156
3006,228627.8583310359
15299,112597.88601574897
92,275169.49386915733
8066,167228.40882880703
16071,210042.4406427124
10662,135828.61412279386
3883,204032.192880045
5511,121390.70606481681
2821,264642.8122381986
9570,195542.5741581578
4326,257056.02437108188
9251,238839.0226548491
9031,217053.1512287515
12689,139629.24111294973
16380,230550.36823250487
1053,232687.43009888649
4568,166297.31385714942
16140,112099.7507839177
14356,409695.25554011954
8466,182993.8909319306
15652,146145.23068579193
3285,130153.22597949234
3198,163595.71643783042
14088,438119.70623595756
2268,124037.87745725221
15472,202775.5028482546
1203,205237.14809930205
7157,327595.4204144912
6886,212624.36518950877
5083,277049.8254276094
7467,113465.70285442231
14068,207023.22090926548
2080,175219.95760874375
10865,160642.75673402016
13516,185460.51532720498
14150,214424.20432534226
7609,124769.37243043137
2144,311932.8357076316
10357,195884.20647314025
2396,231605.6170520126
1526,378869.875345464
10890,263142.2167195943
8638,353965.4269548741
6050,254692.81022099743
7639,101625.26790795253
10544,202102.30169046862
9577,256714.28011491965
13195,216787.4251331332
3484,219943.03363647597
16668,367142.5029522807
7171,182054.41733010655
8547,216965.28126979974
12735,206713.4932868339
9093,184736.76038079
15323,312049.3456412582
14897,138060.48739273258
5135,132108.73455532454
5327,229012.77724245904
13133,258470.27969075885
1676,306812.8140746237
16296,292922.7034000868
1095,145634.22474203925
12528,162049.6471923323
7348,283631.08303247124
11663,165758.4115383346
1803,214778.4604195809
1510,249243.8917022671
16045,201966.53773527627
2900,142285.6371739275
3236,167630.8027677413
1318,233832.09757535835
14948,218717.95216583472
7840,299040.759363257
15325,181163.33590091745
8700,143780.15104830795
15706,202158.0993998587
14449,150109.35180496573
16117,175782.19918161788
4529,185702.596918895
11199,200889.47574939742
4052,315096.8474135785
821,217183.8711087922
68,254281.79806680986
554,114541.514435197
452,180327.2272321998
11394,314522.88305127266
11393,175742.76196277645
9535,173473.07273902209
4024,187802.81581314036
10069,217014.18324431468
12007,155438.80012500886
12368,408109.7390705188
1259,360340.96716566564
1124,339993.5607066426
3707,188185.90030391017
8767,169319.6156761798
1919,170930.98813276592
16741,150641.39273192023
6664,281159.3480320943
5688,384285.895839629
7799,140034.7187287707
14843,300995.52925550437
7532,170392.9690906345
8133,162392.05590201233
6264,326505.1666100045
4125,165624.08344670292
2410,175946.42317997056
13607,196802.69644314257
1716,291331.3929665754
1370,141030.7327033507
2273,438483.99961586186
15298,315925.0257151781
4284,273392.96680917125
12303,142980.40342901874
7808,124578.25809753458
2203,145657.1071286414
7237,126049.82693555138
15864,165961.2669057502
2844,150311.58071666275
5729,166468.33234907882
11812,386601.36851100315
1779,131599.6079063973
6442,135498.14908456765
6160,236668.35488008187
8266,200844.45099200006
9903,158609.06616516056
2867,136000.0822166407
6998,188470.81184792917
13932,165596.50307621088
12587,174031.47582020683
3611,224311.2621160906
2646,302492.2756299252
1890,159938.8601602725
860,255756.37911302887
14187,196899.74702129708
12569,284346.93906341936
1276,88468.06032663186
12025,216793.48250048133
4890,297188.65332877036
14410,257342.74659807663
10352,298531.95296145265
11407,171977.70596166168
10384,171021.52916772987
7622,292274.22241673915
12578,164398.6328108359
15820,178988.53900545297
563,202315.90400836166
15226,166706.394748519
6396,214776.86158485536
6247,148793.97194067927
3339,152365.38944631757
10975,276280.7135320719
7475,114852.4666344715
11129,249962.2404943349
3051,258217.62220539982
10232,249566.18999203548
14106,185314.54647676437
5502,237232.12696040765
4558,70539.86103775093
4181,143380.06806682044
8426,128609.22872155593
6611,171638.45900573523
14641,140515.9402951014
15539,272019.71208034136
13119,134784.1671400048
11716,193498.77477879674
7316,264180.5767083725
7791,105278.28744993238
13034,321919.10434634483
1068,269618.16319204465
4060,171973.9469855538
10172,219905.01878899362
2591,186545.73169758994
12494,309649.0257387763
7828,353496.99965902226
15284,180490.32906124805
7947,187591.9996402639
16335,234644.0525904184
10234,346585.732367394
2797,260663.78027474118
5341,231810.00453355548
3059,233630.93161445134
1559,72361.67829367773
15320,293068.37506427796
10284,390869.7356937973
4134,219962.90021252885
4481,218864.08956378288
7222,173266.3744728179
4062,243417.9240093486
2192,225817.27405869414
9637,179830.66394543284
16236,171602.5032023703
4272,161969.13922677224
9406,305588.5432702709
14309,242326.94683149052
1946,289214.1930505049
16235,234306.48506446986
7146,155194.6671171663
16784,219880.0759239086
349,320816.8372067914
6251,168080.07071950068
5128,370519.4561317583
11718,188725.87758705352
16721,79507.16128788982
12517,218716.08496534528
15961,187864.79311144806
9428,148015.23699550424
14541,142148.50746302452
10168,109482.10250561289
11270,165419.2413473603
13210,206792.65196422694
11518,166567.9785449974
12612,174181.20930963126
16352,119669.65028127476
9935,157197.41676171494
15521,343088.8180479103
11482,194079.67670235722
11443,169313.5428348577
9459,238258.97943407888
9218,173467.59897472258
854,146702.70664073367
5619,130760.88475187052
9208,196002.80892925078
4391,151351.3935785454
15207,158884.396476384
7183,183970.44374035834
16442,218174.92657671185
7936,82604.69301537938
10606,324889.5298779097
4979,155143.82076647706
4854,296588.5036071586
16476,124734.1023596146
10516,170004.48584052612
16261,288732.1898438507
90,282012.57445316337
5433,180219.70840830493
14338,139100.65279611366
13487,222514.85765534066
8211,528329.2872047911
170,181706.3507621596
14051,97938.89551949677
10686,204864.72113543085
7595,358862.7993760154
6777,305863.4460444298
14661,171309.19455069906
13991,287053.9128607594
16795,172075.81329657516
2740,137105.36418393374
7368,382080.4075372007
2413,236761.79887587734
1852,520464.1603686634
15200,323841.47650393215
8467,314501.74518341856
16379,281281.9093643994
3375,182344.35919353596
5945,458416.96073994774
2641,174423.45450705898
2837,322437.6550911208
3498,217776.77135757532
10876,153954.94056901304
1285,229308.18219248456
9285,231835.2502068975
4015,325310.0571901891
2526,186757.08547208982
7814,195874.03327182375
7117,312181.40753530635
12359,115163.90497072255
3303,253382.60527609245
13874,173517.79354204383
5484,185558.41266477524
15067,152292.69079935475
12639,223985.9572295874
3388,238440.95953069857
4256,203836.0747038988
15738,198705.90131000447
14049,165183.53615900563
15780,185411.3872918312
9564,176191.2871094843
11910,196398.13230668555
11315,208127.39185420217
1733,156539.80394033238
3910,411723.7299256286
7552,504126.07385211263
254,204292.1277956905
5222,208259.89569361688
8314,232889.8731901567
16743,241387.6842000988
10335,118578.29896917353
8226,286837.638060208
12254,216736.68441121824
13152,201481.85553302302
15020,213267.12608642207
16349,217121.70452647706
11924,162947.79665129795
12543,186710.33419347886
14114,232575.37588055266
12318,258799.51467599647
15383,169230.23940101892
6679,200182.35406219595
635,185404.8757666135
15993,292934.00104182464
11375,175338.75064502764
11216,180056.79903263602
15401,228367.05769227803
11301,146902.52945790364
13804,279178.34286852763
10839,203012.31938059785
1588,337065.6518964037
3596,196771.40519893813
5816,174769.46980289154
8099,142763.65132758618
6551,200565.18088124227
14075,401921.501816942
13431,212150.06566041993
9481,330553.8147240087
5295,150422.46402230003
15859,355538.7558282103
10634,308492.0790152295
444,231180.2018902198
11686,257349.7907603885
1213,216535.83828041938
13970,170701.22528265833
6849,463115.3153893121
9911,264684.3936909958
5649,160008.4358859032
7184,190997.2250472504
5877,277675.36288072966
1655,309533.81350627245
15301,198024.28635824405
12389,222687.79209268838
5241,302102.0860985215
7048,159764.5981718407
10574,136158.19230826298
8593,155392.3609288339
4752,184965.95939844314
14663,169715.48345823973
10994,184992.1640742885
87,80233.30323923842
5132,127264.05257644695
6372,339883.19534685824
7411,337527.375253077
3319,254072.2251092533
9355,128838.60308238234
5139,283115.572732829
56,313882.11216836044
3249,200197.74112449918
5047,89616.97361492952
13238,338639.2002750257
2190,291456.33241600735
15599,180467.40808105186
6542,168114.85169587287
1968,203856.12576399735
5630,157314.33712376433
9157,208535.16053711227
789,175759.2405842007
1413,258311.6710733441
12514,247556.73913279135
13459,142255.5281671841
1345,248413.234488282
4034,207106.3883958247
15169,146710.468895965
6770,252529.62847659472
3334,177929.8873855963
12998,168331.1890845776
15870,252480.26057465735
1871,171715.84020082123
5770,195429.5033914406
13196,107580.09228661741
7633,203932.23783607615
10699,217327.20608945866
15470,192313.90719068065
1903,509781.1887410499
13860,240330.1861587403
7649,174719.99761579817
11043,169680.15622806747
2922,241726.9140146671
7538,344634.7230516947
9477,111926.51505076357
117,366734.48164315376
1457,259715.14866895895
7082,162271.04864882884
3053,270762.7802053837
12522,111989.53722056319
5744,376823.76404195244
13566,388508.6645247287
1464,135926.00273387515
3852,124540.69971661046
9557,226549.525831321
14719,430013.52527559485
13978,133168.3600625546
3286,160711.20635263738
13019,358684.2071299958
1421,136915.29276032158
13502,170422.6627896925
14811,126757.25361737914
9297,275977.4784948398
7749,437813.0347550251
16555,143603.9805686054
14576,175466.15673926554
12766,154803.0492855557
4679,143355.81070305855
10033,212481.57812147858
11231,296060.7179377348
15112,148447.61125020657
10617,185893.77129140365
2175,164495.65803919052
16502,427966.22128016315
10106,196918.4034831106
12561,152035.80810077922
15907,336091.0559428756
8069,118670.53933243237
8316,126991.94611627859
12343,236013.92977017126
12092,139502.0686920505
1527,170964.13657095807
10010,227865.562253482
655,92048.24660643683
10549,149525.1330657817
3248,115130.46848968818
13499,297144.21901665634
14959,213187.22232704808
6070,166339.22225296352
11360,261365.1661161764
12102,206890.31315713096
11870,264853.9102921715
3713,133223.05611335483
3230,142823.7526823146
7742,223199.1953206097
15092,347531.55854917516
8728,296921.6895290256
3386,141855.06938168162
9409,148083.74868290746
16545,251395.8803450351
3127,166628.95832731042
11344,146976.05261376727
2112,213260.86623469423
7310,224757.44526608984
6313,207764.30474248828
3681,407679.5166323879
5114,330010.75440521265
270,149670.59317431517
14350,185082.22596024614
12223,358883.44106713904
1066,182810.47579124782
16116,359828.416925608
11410,546121.6970000877
4088,149049.27980275374
5956,165032.8613583621
14669,129623.6664826715
13871,135670.99212610297
4126,243109.1507032702
12114,202957.5098484283
16607,169892.11179237877
4266,224110.89245196042
13518,203018.8511532147
11856,284847.9468500355
3885,248587.56521486308
8891,166849.4083442232
4964,171865.54663787739
7696,153085.63012842243
6894,124683.98079920161
9766,200784.9006048914
4800,154635.20132366134
2840,191634.52673363048
4743,168691.810262504
13562,562961.1521577052
8301,203163.6881887736
5405,183700.61745285426
1535,169318.37810976832
9073,128357.02433043478
1698,346830.81723917054
12262,245404.333409654
6794,188073.68951109142
12701,189503.80255715328
8432,165441.17217102228
13540,134308.7899412258
8629,145205.06450026832
1440,178260.1916516465
8596,212026.66134581438
9575,273359.5935920477
14976,99081.25343094821
3149,224109.02053741954
5157,156370.83760021185
10748,178349.44946447792
9719,401580.8432529532
6376,185753.46094225388
9733,176439.11677401385
4749,195639.96437856922
4994,430182.01208862633
538,215033.5160091981
5512,135084.40771691292
9778,131484.21483649305
9761,159181.95654383255
3174,358048.379878745
13429,185854.02837678252
10467,70864.4326466795
14129,184420.66807617684
13608,186614.8324672336
11106,146276.42346435937
12048,168307.36413709112
1054,333384.6564346482
3582,115997.92618616651
1566,152055.7897053297
11529,143927.1505102521
11859,157013.2175945578
10582,146997.12598314477
14907,341473.0933007358
14039,161944.26568531743
10489,166310.89918414268
3331,327038.5416669308
10153,243088.87415237693
5271,162400.94410414895
11871,375574.1886426476
776,126852.02697201225
3994,108520.37174929678
9433,73152.53238221697
14275,141270.87152520558
8030,241325.36228054558
8169,296883.9850396171
8053,185087.94691078283
4822,223361.32585894217
13197,200012.29827287197
13634,293783.5632234401
8951,180714.00638314497
12176,248100.99861927432
15471,139393.49130250962
14962,136645.61765586218
12512,122533.01391122736
8697,534956.6456807689
7095,225943.33549944498
13639,200946.3210101806
16660,173735.26095363163
5848,143813.91935436704
5386,203447.6585610299
10880,312538.88238792337
3954,185186.44691645927
13426,235420.9059599335
5966,229327.030213324
16315,297122.37967456493
7455,184156.66522688852
11071,234418.96309166186
14740,225221.430198355
16087,205348.24803281494
8931,243232.28023217706
15289,160490.51915256682
16089,285072.0460318245
12128,186402.40233812574
4724,214300.22070146957
8585,217883.6449811102
7188,241237.7839487887
5423,146327.98738209874
10488,193562.5400003787
5980,213627.57492934194
8376,236094.71527276593
12397,142120.1816980452
16496,210437.4656299895
4891,237383.0308322895
9710,140388.04861975583
6339,174976.55517040315
244,189594.78049497723
5002,251976.2747245909
5358,182268.5221746054
7636,154304.58651455338
9361,343596.71462497645
3601,121278.37008920801
15755,137685.23426371763
172,181263.02316381037
3037,338346.42609522416
577,270039.29296830576
3607,202048.67175359846
2515,105240.594043374
10413,155665.5385747412
10511,234253.22127119164
4637,416921.3739268393
12736,282079.10033610323
9534,249080.44305263134
11641,178703.43283215232
10419,250588.54659344978
15313,140875.37059559423
14915,197135.40401205677
12409,355271.6526401984
9405,133784.18536804902
14066,205920.0833976913
14108,204938.3787020725
11931,226230.85164366488
11464,367541.9413810357
926,147008.8055157356
11190,221003.79066542344
10260,183887.73005731046
12712,191464.633180727
1234,207872.09885989703
11608,102475.0898468834
3776,256955.22490061616
4881,201610.77514351386
10266,178219.9380637344
3262,237279.60313739712
3576,363714.0507911035
16604,511983.06742300035
8041,149585.1218921263
10691,238710.25024463778
8357,185244.29511470327
11661,146022.96775389567
4453,231155.1844753321
15936,214020.7111789676
8463,272777.2240277014
15770,259616.33370254375
466,166558.61301905505
14965,87545.03777713083
11227,181805.35626335582
9894,269610.57196186256
11746,198793.46396377913
4118,145278.3548315417
756,349221.21997421037
15589,188071.95186394153
109,334700.240481008
5778,202440.33375637245
1731,83878.44358129991
3450,142197.24471694147
2961,184568.416093416
222,180101.42141291933
11454,311943.2685049856
7339,185641.7477095703
12096,103272.7397016735
14074,198107.56067627342
4058,203604.94685196906
6603,249754.34244541367
3289,116393.66572703293
16681,257900.0798828805
8200,334941.68312817806
3343,255083.69025955492
7802,188764.67126383373
2082,420043.77564732305
217,243811.1395268745
1720,176995.12768951457
7224,241225.72358542282
6176,138683.59737606384
12571,250782.24804013342
16666,333522.6790567835
8908,194528.55344579482
6914,167990.09349346426
5428,188185.87624754632
381,188967.1872169735
3991,192371.51727993143
16365,258309.69087985536
1046,194866.3725111033
391,146137.70929141858
9212,354261.2028458856
3022,173263.36568515422
9961,104412.58288682904
6764,285606.1417264779
7720,181120.71949668752
4809,213627.24964166267
8877,308906.09564579197
7817,182120.09485570746
10614,103770.41678025463
5553,246320.89122468416
16488,134712.82656002312
11002,164511.18230201662
13592,363885.10052989237
15050,228153.38067971327
13553,300197.7130039361
9041,210213.7706201418
5461,391133.79320745444
16274,407776.582161643
2138,142635.3048554972
6245,161310.81789909804
8245,159450.97024911613
6491,218547.8132842992
13218,198014.90623338943
13101,102511.24282371106
10462,144104.73229363989
4079,180468.3320057623
1506,521336.90150821145
14107,127020.9215908578
12215,282201.21779278055
11576,333923.5623972737
10567,227656.2072369776
12713,216625.83783399587
1468,500748.7789653833
2549,239760.69703416128
4172,254900.2305347836
12380,251991.24722244253
3513,106290.02063407972
8165,266607.0741412874
1127,214695.2538697954
14601,406754.069613107
15526,335855.424897281
986,304428.6637409112
14968,216716.4254905639
9348,187695.42214632125
6317,274374.2599919068
7497,93521.74976785298
5079,318947.7067806148
528,171853.95511885214
10964,140997.00683062556
5812,305297.0512389213
11022,184404.874051235
16251,124007.3748865474
5863,111202.68255121804
8664,206314.29163493562
5396,190078.26649345187
6917,228467.95732586313
12776,128560.35986318598
473,284669.0424173214
13333,218563.37512130046
13023,172169.3328994252
7357,202866.970915075
10955,500210.9558602248
11914,361679.9116483496
12535,155428.1252979513
11205,157075.19173493402
13209,183903.2835261269
16119,381575.06528834696
2174,248007.7976558447
4834,194168.52239101648
10151,183781.56143321146
5584,203198.04784331186
6672,213663.33227074338
12858,274971.11615278665
5106,168839.13804827997
8884,178326.57032417765
13766,173017.4430648383
12556,123562.96349337777
12910,224974.35760159502
6258,126757.3678034432
7100,240996.6109653131
1793,170951.6809415144
3335,184910.31922311167
12835,193196.9578602654
10591,159639.53688651498
15707,289285.6202531621
16389,159905.313080786
7440,365507.39382868726
6293,182086.2706365788
3937,199313.16159223477
16527,187256.96937392015
5102,247323.4339664262
10734,304998.6122408739
7986,156624.82549887887
6495,111025.99613931101
9571,253130.17416416956
5131,193142.1340690412
10761,296716.47904079815
143,432289.3784833613
13829,165222.44254090724
13662,219194.23648614637
1771,151076.7161325677
5448,195894.40836207228
8594,157403.8420829815
12038,214167.32021447804
16471,158522.62260205494
16764,143550.86410196932
1282,171933.82546525844
15101,260911.4289220546
9473,129760.12570685093
2324,429983.2061306791
14448,222334.82930277308
6000,68879.88000833194
2077,152718.1769039558
12960,238183.1473612534
15837,208811.20574198588
8805,261976.94587872637
9987,226948.16644699013
1580,293141.11258989474
11089,129621.07575345445
10926,224477.1649644578
12773,395304.0586187736
6490,285934.799807425
10858,125959.41200307313
2831,126658.28480054614
16326,138530.09347633566
371,181296.58391992885
8852,189494.7420946397
6713,280774.10908012994
4230,191990.95396785814
3639,218220.22866966107
3642,189385.20043076278
5149,194547.38796389874
2861,202198.70259945808
13300,92148.68874709148
2807,345836.68691375526
5919,105119.89832963934
12716,556947.5791031327
4271,233560.71566912503
16055,276582.0797106662
3747,224374.4571287412
5857,286103.56084243685
6884,342931.8123813398
16027,298087.39881090197
3512,282406.13613331376
5181,176690.90486926632
16732,272898.0647590425
1908,177610.89253475418
12082,161212.5899613238
7286,141234.50441172541
8216,132302.17327907053
6929,330791.11754453724
3950,397991.7421273092
12479,179551.42670709518
877,130212.67445436993
1366,188118.29550138104
384,132349.95622364376
5767,207861.7289658601
6910,149857.3631882886
187,208358.74637151495
10164,271801.2106164563
8603,242324.61473125307
15834,197273.82002717882
3078,135761.04528958362
3479,260047.6504581552
6671,230937.37268143913
6078,153615.94928666786
16271,124687.03563684465
16191,157969.23991391135
11544,169654.63360731292
7781,185073.08679032282
14918,297269.121968473
6238,172770.36843584408
12989,217473.94486572105
11907,240121.51220963485
9696,162018.20789837558
14084,345522.2153222832
3895,150548.250272453
4367,191476.78731217276
8453,71653.75135593188
7638,346343.0629336092
8373,235718.68523717724
4674,186832.43027518358
15787,151008.42652226452
5903,255073.67621248242
13679,203059.70177239383
9018,293936.9471832375
15823,243372.04532819934
13289,148079.82541528816
9896,227504.74712819065
14436,185678.81893686092
5547,215038.8324769431
4048,377499.4721322211
16579,205566.18020990622
8550,202587.4912412847
9385,316932.7766257209
5242,159896.727781185
31,201321.67609702458
6144,268486.56554672157
3990,197172.72605611547
2523,87401.38269267669
12608,270419.08952739206
7234,174544.57762072762
15264,209506.3809807202
9623,189596.97661435686
3161,347684.3040766178
7425,104519.47581608784
13021,277112.7698958894
4044,154118.38996183116
15411,244366.6570135763
979,305404.8004375604
5514,245229.9417671526
4817,165441.56920547815
2115,178577.06241070703
10571,264125.2842883476
8992,212553.4575681613
15546,184013.32604113247
11359,118919.32777854975
11972,184267.30748820407
12838,160665.1226520839
5948,129055.94168064234
422,310836.0111576799
4855,165942.46820671196
16197,113313.38401559685
8926,450379.52196496393
5703,184808.60890792237
8848,199498.1778165369
7039,307935.296160526
3806,160803.30584792618
15154,223219.20117674154
13132,178899.4314639507
7438,201586.08853237424
4398,227682.1994336628
2440,188919.43589135262
3751,150056.47139699716
1476,180626.05140934972
2264,301081.670276406
16444,162012.50818117772
10704,152480.22726093905
4033,145485.40508458996
4508,115874.21034205629
16290,240512.16575213592
10387,210133.54630004853
5457,147166.65812006828
4910,275287.5400398028
7451,203251.37173755167
10732,175677.80627662558
8015,136898.01151841652
6148,187706.2708877795
5892,237408.21221418786
7825,226375.58260817686
6851,220039.9741206237
6633,215382.67252434653
2139,290783.2047695969
10213,306042.5527637792
2830,233709.10216482365
13907,150188.28263382305
15897,345679.92806952185
8311,184998.71037751462
14230,203441.1189075091
3878,189097.65925003216
13732,178386.56512129382
12110,170891.01716396215
10675,282939.2556659674
12946,123087.1739391454
16754,231467.7698849464
4394,284915.066179424
16728,174164.28467953138
14378,338930.5085744888
9949,169168.16033546618
994,182279.1641282092
13258,158419.23288701373
5883,332975.51600482874
6933,323440.4699588831
13193,214468.59900095407
13286,165176.08323450107
13407,359491.0606041006
7512,117015.053042145
7221,178845.53083101066
14428,145628.3804708531
1740,190610.5098280303
3,127229.52666314466
12952,224118.12027981094
11537,137011.39326909825
2558,141944.18072945334
14081,275407.22985632
3517,251126.4023725695
7149,233894.85186809482
15777,119887.17418806258
8995,246569.50524170228
826,295671.6264152653
509,275922.06734202785
14875,319032.58688026725
6591,165022.3806073374
11283,108755.51994063363
9897,253074.9297645449
14902,179535.8814825169
14291,171854.70029113017
3162,244118.07012566843
4206,190505.1188445379
11580,212505.19451251335
2007,216370.4916955171
14939,298454.5783032063
13572,163285.65218949012
10720,159786.12089566718
4253,308670.38211958355
